year,bill_number,title,primary_sponsors,party,district,status,last_action,chamber,upcoming_hearings,past_hearings,state_bill_link
2025,HB1358,To Make Technical Corrections To Title 18 Of The Arkansas Code Concerning Property.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1358.pdf
2025,HB1359,To Make Technical Corrections To Title 19 Of The Arkansas Code Concerning Public Finance.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1359.pdf
2025,HB1360,To Make Technical Corrections To Title 20 Of The Arkansas Code Concerning Public Health And Welfare.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1360.pdf
2025,HB1361,To Make Technical Corrections To Title 23 Of The Arkansas Code Concerning Public Utilities And Regulated Industries.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1361.pdf
2025,HB1362,To Make Technical Corrections To Title 24 Of The Arkansas Code Concerning Retirement And Pensions.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1362.pdf
2025,HB1363,To Make Technical Corrections To Title 25 Of The Arkansas Code Concerning State Government.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1363.pdf
2025,HB1364,To Make Technical Corrections To Title 27 Of The Arkansas Code Concerning Transportation.,Jimmie Gazaway,R,HD-031,"Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1364.pdf
2025,HB1365,"To Remove Racial And Gender Quotas And Qualifications Of Membership For Certain Boards, Committees, Councils, And Commissions.",Karilyn Brown,R,HD-067,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-02-03 - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1365.pdf
2025,HB1366,To Create An Income Tax Credit For Qualified Storm Shelters.,Denise Ennett,D,HD-080,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE","2025-02-03 - Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1366.pdf
2025,HB1367,To Amend The Arkansas Title Insurance Act; And To Regulate Access To Public Records By A Title Agent And A Title Company.,Les Warren,R,HD-084,"Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE","2025-02-03 - Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1367.pdf
2025,HB1368,To Amend The List Of Musicians Honored On Arkansas Music Appreciation Day.,Johnny Rye,R,HD-036,REPORTED CORRECTLY ENGROSSED,2025-02-13 - REPORTED CORRECTLY ENGROSSED,House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGING, CHILDREN AND YOUTH, LEGISLATIVE & MILITARY AFFAIRS- HOUSE; 2025-02-12 00:00:00 - returned by the Committee - Returned by the Committee with the recommendation that it do pass as amended 1",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1368.pdf
2025,HB1369,Concerning The Establishment Of The Maximum Campaign Contribution Limit By The Arkansas Ethics Commission; Amending Portions Of Law Resulting From Initiated Acts; And Declaring An Emergency.,David Ray,R,HD-069,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-02-03 - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1369.pdf
2025,HB1370,"Concerning Making Up Missed School Days; And To Require A Public School District To Include Additional Days Or Hours, As Applicable, In Its School Calendar For The Purpose Of Making Up Missed School Days.",Julie Mayberry,R,HD-092,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE","2025-02-03 - Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1370.pdf
2025,HB1371,To Repeal The Requirement For The Completion Of A Human Trafficking Prevention Course For The Issuance Of A Commercial Driver License.,Jeff Wardlaw,R,HD-094,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC TRANSPORTATION- HOUSE","2025-02-03 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC TRANSPORTATION- HOUSE",House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC TRANSPORTATION- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1371.pdf
2025,HB1372,To Encourage The Award Of Economic Development Funding To New Businesses And Businesses Established Within The Previous Five Years.,Aaron Pilkington,R,HD-045,WITHDRAWN BY AUTHOR,2025-02-11 - WITHDRAWN BY AUTHOR,House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE; 2025-02-05 00:00:00 - returned by the Committee - Returned by the Committee Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1372.pdf
2025,HB1373,To Encourage The Award Of Workforce Development Funding To New Businesses And Businesses That Have Been In Operation For Less Than Five Years.,Aaron Pilkington,R,HD-045,WITHDRAWN BY AUTHOR,2025-02-11 - WITHDRAWN BY AUTHOR,House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE; 2025-02-05 00:00:00 - returned by the Committee - Returned by the Committee Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1373.pdf
2025,HB1374,Concerning A Report By The Director Of The Arkansas Economic Development Commission Concerning Contracts Awarded To Businesses In Operation Less Than Five Years.,Aaron Pilkington,R,HD-045,WITHDRAWN BY AUTHOR,2025-02-11 - WITHDRAWN BY AUTHOR,House,,"2025-02-03 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE; 2025-02-05 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-10 00:00:00 - re-referred to the Committee - Re-referred to the Committee on EDUCATION COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1374.pdf
